State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date,Arrival Quantity Kg,Min Price Per Kg,Max Price Per Kg,Modal Price Per Kg
Tamil Nadu,Dharmapuri,Karimangalam(Uzhavar Sandhai),Vegetables,Tomato,Local,Local,1600.0,1800.0,1700.0,Rs./Quintal,0.62,Metric Tonnes,2026-07-08,620.0,16.0,18.0,17.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.26,Metric Tonnes,2026-07-08,260.0,20.0,25.0,22.5
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.05,Metric Tonnes,2026-07-08,1050.0,15.0,20.0,17.5
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.28,Metric Tonnes,2026-07-08,1280.0,15.0,20.0,17.5
Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.26,Metric Tonnes,2026-07-08,260.0,20.0,20.0,20.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,3000.0,2500.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-08,20.0,20.0,30.0,25.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.35,Metric Tonnes,2026-07-08,350.0,20.0,25.0,22.5
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,800.0,1400.0,1100.0,Rs./Quintal,3.75,Metric Tonnes,2026-07-08,3750.0,8.0,14.0,11.0
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.64,Metric Tonnes,2026-07-08,1640.0,16.0,20.0,18.0
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.45,Metric Tonnes,2026-07-08,450.0,18.0,20.0,19.0
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2600.0,2200.0,Rs./Quintal,1.27,Metric Tonnes,2026-07-08,1270.0,18.0,26.0,22.0
Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.48,Metric Tonnes,2026-07-08,480.0,26.0,26.0,26.0
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1600.0,2000.0,1800.0,Rs./Quintal,0.16,Metric Tonnes,2026-07-08,160.0,16.0,20.0,18.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2400.0,2400.0,2400.0,Rs./Quintal,0.5,Metric Tonnes,2026-07-08,500.0,24.0,24.0,24.0
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.11,Metric Tonnes,2026-07-08,110.0,30.0,30.0,30.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2400.0,2400.0,2400.0,Rs./Quintal,0.23,Metric Tonnes,2026-07-08,230.0,24.0,24.0,24.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2200.0,2200.0,Rs./Quintal,0.63,Metric Tonnes,2026-07-08,630.0,22.0,22.0,22.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,1800.0,1800.0,Rs./Quintal,1.32,Metric Tonnes,2026-07-08,1320.0,18.0,18.0,18.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,1800.0,1800.0,Rs./Quintal,0.55,Metric Tonnes,2026-07-08,550.0,18.0,18.0,18.0
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.18,Metric Tonnes,2026-07-08,180.0,20.0,25.0,22.5
Tamil Nadu,Salem,Mecheri(Uzhavar Sandhai),Vegetables,Tomato,Other,Local,1300.0,1800.0,1550.0,Rs./Quintal,0.61,Metric Tonnes,2026-07-08,610.0,13.0,18.0,15.5
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.35,Metric Tonnes,2026-07-08,350.0,25.0,25.0,25.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2500.0,2350.0,Rs./Quintal,0.54,Metric Tonnes,2026-07-08,540.0,22.0,25.0,23.5
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.43,Metric Tonnes,2026-07-08,430.0,18.0,20.0,19.0
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,2.98,Metric Tonnes,2026-07-08,2980.0,16.0,20.0,18.0
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1300.0,1800.0,1550.0,Rs./Quintal,2.86,Metric Tonnes,2026-07-08,2860.0,13.0,18.0,15.5
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2800.0,2500.0,Rs./Quintal,0.53,Metric Tonnes,2026-07-08,530.0,22.0,28.0,25.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.76,Metric Tonnes,2026-07-08,1760.0,15.0,20.0,17.5
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.03,Metric Tonnes,2026-07-08,30.0,16.0,16.0,16.0
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-08,200.0,25.0,30.0,27.5
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.58,Metric Tonnes,2026-07-08,580.0,20.0,26.0,23.0
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2900.0,3500.0,3200.0,Rs./Quintal,0.28,Metric Tonnes,2026-07-08,280.0,29.0,35.0,32.0
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.16,Metric Tonnes,2026-07-08,160.0,18.0,20.0,19.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1000.0,1200.0,1100.0,Rs./Quintal,5.8,Metric Tonnes,2026-07-08,5800.0,10.0,12.0,11.0
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.06,Metric Tonnes,2026-07-08,60.0,16.0,16.0,16.0
Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1600.0,2400.0,2000.0,Rs./Quintal,0.75,Metric Tonnes,2026-07-08,750.0,16.0,24.0,20.0
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1200.0,1500.0,1350.0,Rs./Quintal,0.86,Metric Tonnes,2026-07-08,860.0,12.0,15.0,13.5
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.4,Metric Tonnes,2026-07-08,1400.0,18.0,20.0,19.0
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,2.84,Metric Tonnes,2026-07-08,2840.0,12.0,16.0,14.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2600.0,2400.0,Rs./Quintal,3.15,Metric Tonnes,2026-07-08,3150.0,22.0,26.0,24.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.52,Metric Tonnes,2026-07-08,1520.0,15.0,20.0,17.5
Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.1,Metric Tonnes,2026-07-08,1100.0,18.0,20.0,19.0
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,1.2,Metric Tonnes,2026-07-08,1200.0,18.0,20.0,19.0
Tamil Nadu,Vellore,Pallikonda(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,1800.0,1800.0,1800.0,Rs./Quintal,0.15,Metric Tonnes,2026-07-08,150.0,18.0,18.0,18.0
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.05,Metric Tonnes,2026-07-08,50.0,20.0,20.0,20.0
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2200.0,2600.0,2400.0,Rs./Quintal,0.18,Metric Tonnes,2026-07-08,180.0,22.0,26.0,24.0
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,1.67,Metric Tonnes,2026-07-08,1670.0,20.0,22.0,21.0
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1800.0,2200.0,2000.0,Rs./Quintal,0.26,Metric Tonnes,2026-07-08,260.0,18.0,22.0,20.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-08,200.0,30.0,30.0,30.0
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.99,Metric Tonnes,2026-07-08,990.0,25.0,25.0,25.0
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1700.0,1800.0,1750.0,Rs./Quintal,2.55,Metric Tonnes,2026-07-08,2550.0,17.0,18.0,17.5
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.03,Metric Tonnes,2026-07-08,30.0,30.0,30.0,30.0
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2600.0,2300.0,Rs./Quintal,0.96,Metric Tonnes,2026-07-08,960.0,20.0,26.0,23.0
Tamil Nadu,Thanjavur,Peravurani(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.14,Metric Tonnes,2026-07-08,140.0,30.0,30.0,30.0
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.78,Metric Tonnes,2026-07-08,780.0,18.0,20.0,19.0
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1400.0,1700.0,1550.0,Rs./Quintal,0.42,Metric Tonnes,2026-07-08,420.0,14.0,17.0,15.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,1800.0,1650.0,Rs./Quintal,0.49,Metric Tonnes,2026-07-08,490.0,15.0,18.0,16.5
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.38,Metric Tonnes,2026-07-08,1380.0,16.0,20.0,18.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.36,Metric Tonnes,2026-07-08,360.0,15.0,20.0,17.5
Tamil Nadu,Pudukkottai,Ponnamaravathi(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.21,Metric Tonnes,2026-07-08,210.0,20.0,25.0,22.5
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.69,Metric Tonnes,2026-07-08,1690.0,15.0,20.0,17.5
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1400.0,1600.0,1500.0,Rs./Quintal,3.87,Metric Tonnes,2026-07-08,3870.0,14.0,16.0,15.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.81,Metric Tonnes,2026-07-08,810.0,20.0,25.0,22.5
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.27,Metric Tonnes,2026-07-08,270.0,20.0,25.0,22.5
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1500.0,1500.0,1500.0,Rs./Quintal,1.0,Metric Tonnes,2026-07-08,1000.0,15.0,15.0,15.0
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1800.0,2400.0,2100.0,Rs./Quintal,1.04,Metric Tonnes,2026-07-08,1040.0,18.0,24.0,21.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1400.0,1700.0,1550.0,Rs./Quintal,1.63,Metric Tonnes,2026-07-08,1630.0,14.0,17.0,15.5
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,2500.0,2500.0,Rs./Quintal,0.82,Metric Tonnes,2026-07-08,820.0,25.0,25.0,25.0
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.18,Metric Tonnes,2026-07-08,180.0,20.0,20.0,20.0
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.85,Metric Tonnes,2026-07-08,850.0,15.0,20.0,17.5
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2500.0,3000.0,2750.0,Rs./Quintal,0.05,Metric Tonnes,2026-07-08,50.0,25.0,30.0,27.5
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2000.0,2200.0,2100.0,Rs./Quintal,0.46,Metric Tonnes,2026-07-08,460.0,20.0,22.0,21.0
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,6.9,Metric Tonnes,2026-07-08,6900.0,15.0,20.0,17.5
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.36,Metric Tonnes,2026-07-08,360.0,20.0,25.0,22.5
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2200.0,2100.0,Rs./Quintal,0.95,Metric Tonnes,2026-07-08,950.0,20.0,22.0,21.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.07,Metric Tonnes,2026-07-08,70.0,20.0,25.0,22.5
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1400.0,1600.0,1500.0,Rs./Quintal,6.63,Metric Tonnes,2026-07-08,6630.0,14.0,16.0,15.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.21,Metric Tonnes,2026-07-08,210.0,20.0,25.0,22.5
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,0.82,Metric Tonnes,2026-07-08,820.0,16.0,20.0,18.0
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1600.0,5000.0,3300.0,Rs./Quintal,1.8,Metric Tonnes,2026-07-08,1800.0,16.0,50.0,33.0
Tamil Nadu,Kancheepuram,Sunguvarchatram(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2600.0,2600.0,2600.0,Rs./Quintal,0.68,Metric Tonnes,2026-07-08,680.0,26.0,26.0,26.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,0.68,Metric Tonnes,2026-07-08,680.0,12.0,16.0,14.0
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.2,Metric Tonnes,2026-07-08,200.0,20.0,20.0,20.0
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1000.0,1300.0,1150.0,Rs./Quintal,0.56,Metric Tonnes,2026-07-08,560.0,10.0,13.0,11.5
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.1,Metric Tonnes,2026-07-08,100.0,15.0,20.0,17.5
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,1.4,Metric Tonnes,2026-07-08,1400.0,20.0,20.0,20.0
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,3.95,Metric Tonnes,2026-07-08,3950.0,12.0,16.0,14.0
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1800.0,2000.0,1900.0,Rs./Quintal,3.97,Metric Tonnes,2026-07-08,3970.0,18.0,20.0,19.0
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,1.09,Metric Tonnes,2026-07-08,1090.0,15.0,20.0,17.5
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2200.0,2200.0,2200.0,Rs./Quintal,1.0,Metric Tonnes,2026-07-08,1000.0,22.0,22.0,22.0
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Vegetables,Tomato,Other,Local,2200.0,2200.0,2200.0,Rs./Quintal,0.9,Metric Tonnes,2026-07-08,900.0,22.0,22.0,22.0
Tamil Nadu,Villupuram,Tindivanam APMC,Vegetables,Tomato,Deshi,Local,1600.0,1600.0,1600.0,Rs./Quintal,0.73,Metric Tonnes,2026-07-08,730.0,16.0,16.0,16.0
Tamil Nadu,Namakkal,Tiruchengode APMC,Vegetables,Tomato,Other,Local,1800.0,2200.0,2000.0,Rs./Quintal,0.05,Metric Tonnes,2026-07-08,50.0,18.0,22.0,20.0
Tamil Nadu,Thanjavur,Tirukattupalli(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.24,Metric Tonnes,2026-07-08,240.0,20.0,20.0,20.0
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.42,Metric Tonnes,2026-07-08,420.0,20.0,25.0,22.5
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1600.0,2000.0,1800.0,Rs./Quintal,1.35,Metric Tonnes,2026-07-08,1350.0,16.0,20.0,18.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1200.0,1500.0,1350.0,Rs./Quintal,9.76,Metric Tonnes,2026-07-08,9760.0,12.0,15.0,13.5
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.3,Metric Tonnes,2026-07-08,300.0,20.0,20.0,20.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,3000.0,3000.0,3000.0,Rs./Quintal,0.15,Metric Tonnes,2026-07-08,150.0,30.0,30.0,30.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,1.15,Metric Tonnes,2026-07-08,1150.0,12.0,16.0,14.0
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.12,Metric Tonnes,2026-07-08,120.0,20.0,20.0,20.0
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2500.0,3000.0,2750.0,Rs./Quintal,1.19,Metric Tonnes,2026-07-08,1190.0,25.0,30.0,27.5
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2400.0,2200.0,Rs./Quintal,2.42,Metric Tonnes,2026-07-08,2420.0,20.0,24.0,22.0
Tamil Nadu,Coimbatore,Udumalpet APMC,Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.84,Metric Tonnes,2026-07-08,840.0,20.0,25.0,22.5
Tamil Nadu,Villupuram,Ulundurpettai APMC,Vegetables,Tomato,Deshi,Local,1500.0,1500.0,1500.0,Rs./Quintal,0.93,Metric Tonnes,2026-07-08,930.0,15.0,15.0,15.0
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1800.0,2000.0,1900.0,Rs./Quintal,0.89,Metric Tonnes,2026-07-08,890.0,18.0,20.0,19.0
Tamil Nadu,Cuddalore,Vadalur(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.18,Metric Tonnes,2026-07-08,180.0,20.0,20.0,20.0
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Vegetables,Tomato,Local,Local,3000.0,3500.0,3250.0,Rs./Quintal,0.52,Metric Tonnes,2026-07-08,520.0,30.0,35.0,32.5
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.91,Metric Tonnes,2026-07-08,910.0,15.0,20.0,17.5
Tamil Nadu,Thiruvarur,Valangaiman APMC,Vegetables,Tomato,Deshi,Local,2000.0,2000.0,2000.0,Rs./Quintal,0.05,Metric Tonnes,2026-07-08,50.0,20.0,20.0,20.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Vegetables,Tomato,Local,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-08,20.0,15.0,20.0,17.5
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,1500.0,1500.0,Rs./Quintal,10.4,Metric Tonnes,2026-07-08,10400.0,15.0,15.0,15.0
Tamil Nadu,Salem,Vazhapadi(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,1500.0,1600.0,1550.0,Rs./Quintal,0.68,Metric Tonnes,2026-07-08,680.0,15.0,16.0,15.5
Tamil Nadu,Nagapattinam,Vedaranyam(Uzhavar Sandhai),Vegetables,Tomato,Deshi,Local,3400.0,3600.0,3500.0,Rs./Quintal,0.09,Metric Tonnes,2026-07-08,90.0,34.0,36.0,35.0
Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1200.0,1600.0,1400.0,Rs./Quintal,0.02,Metric Tonnes,2026-07-08,20.0,12.0,16.0,14.0
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Vegetables,Tomato,Other,Local,1600.0,2000.0,1800.0,Rs./Quintal,0.29,Metric Tonnes,2026-07-08,290.0,16.0,20.0,18.0
Tamil Nadu,Vellore,Vellore APMC,Vegetables,Tomato,Deshi,Local,1600.0,1800.0,1700.0,Rs./Quintal,3.55,Metric Tonnes,2026-07-08,3550.0,16.0,18.0,17.0
Tamil Nadu,Karur,Vengamedu(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.09,Metric Tonnes,2026-07-08,90.0,15.0,20.0,17.5
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,2000.0,2500.0,2250.0,Rs./Quintal,0.32,Metric Tonnes,2026-07-08,320.0,20.0,25.0,22.5
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1500.0,2000.0,1750.0,Rs./Quintal,0.34,Metric Tonnes,2026-07-08,340.0,15.0,20.0,17.5
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Vegetables,Tomato,Deshi,Local,1600.0,2000.0,1800.0,Rs./Quintal,0.06,Metric Tonnes,2026-07-08,60.0,16.0,20.0,18.0
