Arrival Date,Market,District,Modal Price Per Kg,Arrival Quantity Kg,arrival_change_pct,price_change_pct,price_deviation_pct,arrival_deviation_pct,anomaly_score,overall_shock,supply_shock,price_shock,shock_status
2026-07-23,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,120.0,-14.28571428571429,0.0,-0.7874015748031469,-10.63829787234042,0.18549689032656197,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-24,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.0,140.0,16.666666666666675,-11.111111111111116,-7.438016528925615,2.083333333333336,0.15267236201850248,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-25,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.5,120.0,-14.28571428571429,3.125,-3.347280334728042,-12.499999999999996,0.16151958301383823,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-26,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,130.0,8.333333333333325,9.090909090909083,5.439330543933045,-5.20833333333333,0.15904908250786415,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-27,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,17.5,140.0,7.692307692307687,-2.777777777777779,2.510460251046016,3.157894736842099,0.19398504242501297,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-28,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,15.5,150.0,7.14285714285714,-11.428571428571432,-9.2050209205021,11.702127659574476,0.15592579498298653,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-29,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.0,130.0,-13.33333333333333,3.2258064516129004,-4.680851063829781,-2.150537634408605,0.17845190218015772,NORMAL,NORMAL,NORMAL,NORMAL
2026-07-30,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,22.0,120.0,-7.692307692307687,37.5,26.74897119341563,-9.677419354838712,0.0025433140757971096,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-07-31,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.5,120.0,0.0,-25.0,-5.327868852459009,-7.6923076923076925,0.0948423442355687,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-01,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,130.0,8.333333333333325,9.090909090909083,2.024291497975711,-1.0869565217391213,0.16610173832063096,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-02,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,120.0,-7.692307692307687,0.0,2.024291497975711,-7.6923076923076925,0.1938420545367543,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-03,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,17.5,130.0,8.333333333333325,-2.777777777777779,-0.8097165991902806,1.1111111111111016,0.1982836544448941,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-04,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,17.5,140.0,7.692307692307687,0.0,-2.390438247011944,10.112359550561802,0.19572944386102442,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-05,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,130.0,-7.14285714285714,2.857142857142847,-1.1764705882352997,2.2471910112359583,0.1936786170643845,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-06,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,120.0,-7.692307692307687,0.0,2.024291497975711,-5.6179775280898845,0.19748762079148097,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-07,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.0,140.0,16.666666666666675,-11.111111111111116,-8.943089430894318,7.6923076923076925,0.14971096224764974,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-08,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,130.0,-7.14285714285714,12.5,2.4390243902438935,0.0,0.15573731540250746,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-09,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,120.0,-7.692307692307687,0.0,2.4390243902438935,-7.6923076923076925,0.19171388589561406,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-10,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,17.5,120.0,0.0,-2.777777777777779,-0.40650406504065906,-6.666666666666675,0.19774576849890974,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-11,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,17.5,130.0,8.333333333333325,0.0,-0.40650406504065906,2.2471910112359583,0.20721488423796108,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-12,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,22.5,120.0,-7.692307692307687,28.57142857142858,23.529411764705877,-4.5454545454545405,0.06045056157067208,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-13,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,120.0,0.0,-19.999999999999996,-1.1764705882352997,-4.5454545454545405,0.12937044192565195,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-14,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,22.0,120.0,0.0,22.222222222222232,15.355805243445683,-2.3255813953488405,0.11546771436939929,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-15,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,22.0,130.0,8.333333333333325,0.0,12.000000000000002,5.813953488372089,0.17710801364905743,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-16,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,22.0,120.0,-7.692307692307687,0.0,8.833922261484094,-2.3255813953488405,0.18912248941093757,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-17,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,22.0,130.0,8.333333333333325,0.0,5.4794520547945185,4.597701149425283,0.19606062043475353,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-18,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,17.5,130.0,0.0,-20.45454545454546,-16.09589041095891,4.597701149425283,0.11881394381747612,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-08-19,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,18.0,120.0,-7.692307692307687,2.857142857142847,-10.954063604240288,-3.44827586206897,0.17657046582354224,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-20,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.0,130.0,8.333333333333325,-11.111111111111116,-19.713261648745515,3.4090909090909145,0.13669347016069283,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-21,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,14.0,130.0,0.0,-12.5,-25.47528517110266,2.2471910112359583,0.09954816935420763,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-22,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,16.0,140.0,7.692307692307687,14.28571428571428,-10.756972111553777,8.888888888888879,0.1157071910193187,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-23,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,14.0,140.0,0.0,-12.5,-16.59574468085106,6.521739130434792,0.1523181868708679,NORMAL,NORMAL,NORMAL,NORMAL
2026-08-24,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,14.5,150.0,7.14285714285714,3.571428571428581,-7.727272727272723,11.702127659574476,0.16657872419775427,NORMAL,NORMAL,NORMAL,NORMAL
2026-01-26,Thammampatti (Uzhavar Sandhai ),Salem,25.0,790.0,-24.03846153846154,-3.8461538461538436,-7.1618037135278465,-14.440433212996393,0.13726841768568132,NORMAL,NORMAL,NORMAL,NORMAL
2026-01-28,Thammampatti (Uzhavar Sandhai ),Salem,24.0,1030.0,30.379746835443044,-4.0000000000000036,-5.88235294117647,8.421052631578947,0.14438626239693303,NORMAL,NORMAL,NORMAL,NORMAL
2026-01-29,Thammampatti (Uzhavar Sandhai ),Salem,21.5,1020.0,-0.9708737864077666,-10.416666666666663,-9.880239520958085,5.809128630705394,0.1727748440919143,NORMAL,NORMAL,NORMAL,NORMAL
2026-01-30,Thammampatti (Uzhavar Sandhai ),Salem,20.0,1010.0,-0.9803921568627416,-6.976744186046513,-14.634146341463408,3.945111492281308,0.17245562274730525,NORMAL,NORMAL,NORMAL,NORMAL
2026-01-31,Thammampatti (Uzhavar Sandhai ),Salem,17.0,1180.0,16.831683168316825,-15.000000000000002,-24.921135646687695,17.831669044222537,0.05595119815075972,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-02-01,Thammampatti (Uzhavar Sandhai ),Salem,17.0,1250.0,5.932203389830515,0.0,-20.930232558139537,19.535519125683052,0.11294322378170868,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-02,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1010.0,-19.199999999999996,-5.882352941176472,-20.284697508896805,-3.017832647462268,0.11904405158398806,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-04,Thammampatti (Uzhavar Sandhai ),Salem,16.0,940.0,-6.930693069306926,0.0,-14.828897338403038,-11.55913978494624,0.16186800947494512,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-05,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1010.0,7.446808510638303,0.0,-9.311740890688256,-4.716981132075472,0.190080760313391,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-06,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1120.0,10.8910891089109,0.0,-5.084745762711868,4.255319148936176,0.19810175983624295,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-07,Thammampatti (Uzhavar Sandhai ),Salem,15.0,1010.0,-9.82142857142857,-6.25,-7.079646017699112,-5.984042553191483,0.17128927679936834,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-08,Thammampatti (Uzhavar Sandhai ),Salem,15.0,1050.0,3.960396039603964,0.0,-5.405405405405409,-0.5412719891745663,0.20848687671221888,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-09,Thammampatti (Uzhavar Sandhai ),Salem,15.0,920.0,-12.380952380952381,0.0,-3.6697247706422,-8.781869688385267,0.19081012847303513,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-11,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1060.0,15.217391304347828,-6.666666666666665,-8.411214953271033,4.360056258790441,0.16891248372622109,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-12,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1120.0,5.660377358490565,0.0,-6.666666666666667,7.5445816186557035,0.19722105818816998,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-13,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1060.0,-5.35714285714286,0.0,-4.85436893203883,1.0899182561307807,0.20489885711105904,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-14,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1030.0,-2.8301886792452824,14.28571428571428,8.737864077669908,-0.5517241379310407,0.15690184309481364,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-15,Thammampatti (Uzhavar Sandhai ),Salem,15.0,1090.0,5.825242718446599,-6.25,1.9417475728155393,4.0927694406548465,0.19136718629835353,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-16,Thammampatti (Uzhavar Sandhai ),Salem,15.0,900.0,-17.431192660550455,0.0,1.9417475728155393,-12.256267409470757,0.1738966993722172,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-18,Thammampatti (Uzhavar Sandhai ),Salem,15.0,1080.0,19.999999999999996,0.0,1.9417475728155393,2.9972752043596635,0.18399588738102984,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-19,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1250.0,15.740740740740744,6.666666666666665,6.666666666666667,16.20185922974767,0.1403491547110995,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-20,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1050.0,-16.000000000000004,0.0,4.672897196261677,-1.4745308310992018,0.18333285143292277,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-21,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1080.0,2.857142857142847,0.0,2.752293577981653,1.0695187165775308,0.20726042269921024,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-22,Thammampatti (Uzhavar Sandhai ),Salem,16.0,1030.0,-4.629629629629628,0.0,2.752293577981653,-3.6096256684492065,0.20300291821136135,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-23,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1020.0,-0.9708737864077666,-12.5,-9.25925925925926,-3.643724696356284,0.16608158112686922,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-24,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1250.0,22.549019607843146,0.0,-8.411214953271033,12.757731958762877,0.16216674450562302,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-26,Thammampatti (Uzhavar Sandhai ),Salem,12.5,960.0,-23.2,-10.71428571428571,-16.267942583732058,-12.04188481675392,0.10229539802052157,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-27,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1140.0,18.75,0.0,-13.366336633663368,5.976095617529873,0.16491937227780107,NORMAL,NORMAL,NORMAL,NORMAL
2026-02-28,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1160.0,1.7543859649122862,0.0,-10.256410256410257,6.2827225130890145,0.19273512927953995,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-01,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1200.0,3.4482758620689724,0.0,-6.914893617021278,8.247422680412361,0.19327116384301046,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-02,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1120.0,-6.666666666666665,0.0,-3.314917127071825,-0.12738853503183845,0.20489814815608048,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-03,Thammampatti (Uzhavar Sandhai ),Salem,10.0,1280.0,14.28571428571428,-19.999999999999996,-19.075144508670526,10.480887792848325,0.08398670344501863,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-03-04,Thammampatti (Uzhavar Sandhai ),Salem,11.5,1240.0,-3.125,14.999999999999991,-4.166666666666666,7.160493827160497,0.13816347862795803,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-05,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1120.0,-9.677419354838712,13.043478260869556,7.692307692307694,-5.084745762711865,0.14920616330166725,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-06,Thammampatti (Uzhavar Sandhai ),Salem,12.0,1190.0,6.25,-7.692307692307687,0.0,0.2406738868832759,0.18901302492425087,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-07,Thammampatti (Uzhavar Sandhai ),Salem,12.0,1120.0,-5.882352941176472,0.0,0.5988023952095787,-5.19951632406287,0.2037601620202124,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-08,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1180.0,5.35714285714286,8.333333333333325,8.333333333333332,0.12121212121211293,0.1674035682607974,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-09,Thammampatti (Uzhavar Sandhai ),Salem,12.0,980.0,-16.94915254237288,-7.692307692307687,0.5988023952095787,-15.413070283600499,0.14524563444623972,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-10,Thammampatti (Uzhavar Sandhai ),Salem,12.0,1260.0,28.57142857142858,0.0,-1.7543859649122746,9.023485784919648,0.1642949483905719,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-11,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1280.0,1.5873015873015817,4.166666666666674,1.1560693641618456,10.209102091020918,0.17653904281437954,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-12,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1400.0,9.375,0.0,1.7441860465116217,16.52794292508919,0.17750893257182554,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-13,Thammampatti (Uzhavar Sandhai ),Salem,12.0,1330.0,-5.000000000000004,-4.0000000000000036,-2.3255813953488436,8.888888888888898,0.1810439882814755,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-14,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1340.0,0.7518796992481258,4.166666666666674,1.1560693641618456,6.955530216647659,0.18549548986933673,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-15,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1400.0,4.477611940298498,0.0,1.7441860465116217,9.010011123470528,0.19792157122838316,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-16,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1170.0,-16.428571428571427,0.0,1.1560693641618456,-10.78431372549019,0.17805648531375534,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-17,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1230.0,5.128205128205132,0.0,0.5747126436781589,-5.901639344262293,0.20073390338393493,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-18,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1480.0,20.32520325203253,4.0000000000000036,4.0,10.802139037433149,0.15582774551439826,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-19,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1160.0,-21.62162162162162,0.0,3.409090909090911,-10.867178924259049,0.16578774409608887,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-20,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1240.0,6.896551724137923,0.0,2.2471910112359614,-3.7694013303769474,0.19940307216442188,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-21,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1430.0,15.322580645161299,0.0,1.675977653631279,9.879253567508242,0.18312591068013162,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-22,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1230.0,-13.98601398601399,0.0,1.1111111111111072,-3.6912751677852325,0.1927469461249628,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-23,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1190.0,-3.2520325203251987,0.0,0.5524861878453019,-7.03125,0.20359499082784577,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-24,Thammampatti (Uzhavar Sandhai ),Salem,13.5,1310.0,10.084033613445387,3.8461538461538547,3.2786885245901662,1.4380530973451404,0.18450141557886873,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-25,Thammampatti (Uzhavar Sandhai ),Salem,12.0,1180.0,-9.92366412213741,-11.111111111111116,-7.182320441988953,-5.491990846681929,0.15402074366062507,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-26,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1220.0,3.3898305084745672,4.166666666666674,-2.7777777777777817,-2.954545454545452,0.18878463435162018,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-27,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1340.0,9.836065573770503,4.0000000000000036,1.1111111111111072,5.3932584269663,0.1859584789969287,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-28,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1320.0,-1.4925373134328401,-3.8461538461538436,-2.234636871508386,5.11945392491467,0.19903829290842112,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-29,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1250.0,-5.303030303030298,0.0,-1.6853932584269604,-0.6810442678774198,0.20885371818971993,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-30,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1100.0,-12.0,0.0,-1.1299435028248548,-11.697247706422024,0.18860728604023308,NORMAL,NORMAL,NORMAL,NORMAL
2026-03-31,Thammampatti (Uzhavar Sandhai ),Salem,13.5,1260.0,14.54545454545455,8.000000000000007,6.779661016949157,1.7301038062283658,0.16510210216933768,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-01,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1450.0,15.07936507936507,-3.703703703703709,1.675977653631279,13.53467561521253,0.16648253687600195,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-02,Thammampatti (Uzhavar Sandhai ),Salem,13.0,1100.0,-24.13793103448276,0.0,1.1111111111111072,-12.698412698412698,0.16182554624151657,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-03,Thammampatti (Uzhavar Sandhai ),Salem,15.0,1240.0,12.72727272727272,15.384615384615374,14.1304347826087,-0.4587155963302805,0.1293554520777056,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-04,Thammampatti (Uzhavar Sandhai ),Salem,12.5,1080.0,-12.903225806451612,-16.666666666666664,-4.891304347826083,-10.849056603773578,0.12197068702405861,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-05,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1180.0,9.259259259259256,12.00000000000001,4.812834224598927,-1.783590963139112,0.16169092109625327,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-06,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1160.0,-1.6949152542372836,0.0,3.1578947368421075,-4.132231404958678,0.20452987077930873,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-07,Thammampatti (Uzhavar Sandhai ),Salem,15.0,1130.0,-2.5862068965517238,7.14285714285714,8.808290155440408,-5.155875299760184,0.17086207707573847,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-08,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1160.0,2.6548672566371723,-6.666666666666665,0.512820512820511,0.8695652173913043,0.1918226405346659,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-09,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1230.0,6.034482758620685,0.0,-0.5076142131979677,5.256723716381409,0.20788104381825923,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-10,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1080.0,-12.195121951219512,0.0,0.512820512820511,-5.735660847880305,0.1959841175695875,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-11,Thammampatti (Uzhavar Sandhai ),Salem,14.0,1110.0,2.777777777777768,0.0,-1.0101010101010066,-3.4782608695652173,0.21067941509718957,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-12,Thammampatti (Uzhavar Sandhai ),Salem,18.0,1140.0,2.7027027027026973,28.57142857142858,22.330097087378647,-0.3745318352059868,0.07696433354496207,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-13,Thammampatti (Uzhavar Sandhai ),Salem,20.5,1020.0,-10.526315789473683,13.888888888888884,31.050228310502288,-9.27573062261753,0.051241721811258745,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-14,Thammampatti (Uzhavar Sandhai ),Salem,26.5,990.0,-2.941176470588236,29.268292682926834,53.305785123966956,-10.349288486416555,-0.053129201337044685,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-15,Thammampatti (Uzhavar Sandhai ),Salem,21.5,960.0,-3.0303030303030276,-18.867924528301884,17.12062256809338,-10.756972111553791,0.07485048843469277,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-16,Thammampatti (Uzhavar Sandhai ),Salem,21.5,970.0,1.041666666666674,0.0,10.661764705882362,-6.602475928473186,0.1843208475668554,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-17,Thammampatti (Uzhavar Sandhai ),Salem,20.0,1180.0,21.649484536082465,-6.976744186046513,-1.4084507042253471,12.07598371777476,0.15574383336523995,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-18,Thammampatti (Uzhavar Sandhai ),Salem,20.0,1060.0,-10.169491525423723,0.0,-5.405405405405403,1.3661202185792287,0.1985171807995516,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-19,Thammampatti (Uzhavar Sandhai ),Salem,20.0,1160.0,9.433962264150942,0.0,-6.66666666666666,10.626702997275196,0.18602400192090968,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-20,Thammampatti (Uzhavar Sandhai ),Salem,20.5,1010.0,-12.93103448275862,2.499999999999991,-4.333333333333327,-3.5470668485675274,0.18185485269154517,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-21,Thammampatti (Uzhavar Sandhai ),Salem,28.0,920.0,-8.910891089108908,36.585365853658544,29.37293729372938,-11.294765840220384,-0.0037779485801388013,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-22,Thammampatti (Uzhavar Sandhai ),Salem,25.0,930.0,1.0869565217391353,-10.71428571428571,12.903225806451616,-9.958506224066394,0.12869611095277472,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-23,Thammampatti (Uzhavar Sandhai ),Salem,30.0,840.0,-9.677419354838712,19.999999999999996,28.44036697247706,-17.1830985915493,0.042870138205664654,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-24,Thammampatti (Uzhavar Sandhai ),Salem,35.0,700.0,-16.666666666666664,16.666666666666675,37.254901960784316,-25.981873111782473,-0.02919123725513395,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-25,Thammampatti (Uzhavar Sandhai ),Salem,40.5,760.0,8.571428571428562,15.714285714285726,42.46231155778895,-15.822784810126587,-0.029699880862521844,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-26,Thammampatti (Uzhavar Sandhai ),Salem,48.0,20.0,-97.36842105263158,18.518518518518512,48.01762114537444,-97.2972972972973,-0.17964086123764367,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-27,Thammampatti (Uzhavar Sandhai ),Salem,38.0,760.0,3700.0,-20.833333333333336,8.793456032719831,7.910750507099385,-0.134338744057103,SHOCK,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-28,Thammampatti (Uzhavar Sandhai ),Salem,46.5,820.0,7.8947368421052655,22.36842105263157,23.764258555133086,18.84057971014493,0.04051070301976101,NORMAL,NORMAL,PRICE SHOCK,PRICE SHOCK
2026-04-29,Thammampatti (Uzhavar Sandhai ),Salem,40.0,820.0,0.0,-13.978494623655912,0.7194244604316341,21.610169491525415,0.11781880148214224,NORMAL,NORMAL,NORMAL,NORMAL
2026-04-30,Thammampatti (Uzhavar Sandhai ),Salem,31.5,1030.0,25.609756097560975,-21.250000000000004,-21.109123434704834,46.84317718940936,-0.02613511569071958,SHOCK,SUPPLY SHOCK,PRICE SHOCK,SUPPLY + PRICE SHOCK
2026-05-01,Thammampatti (Uzhavar Sandhai ),Salem,35.0,1030.0,0.0,11.111111111111116,-12.34347048300537,37.59541984732825,0.03998624681996943,NORMAL,SUPPLY SHOCK,NORMAL,SUPPLY SHOCK
2026-05-02,Thammampatti (Uzhavar Sandhai ),Salem,30.0,1140.0,10.679611650485432,-14.28571428571429,-21.93308550185874,41.99288256227757,0.02057432054956254,NORMAL,SUPPLY SHOCK,NORMAL,SUPPLY SHOCK
2026-05-03,Thammampatti (Uzhavar Sandhai ),Salem,30.0,1250.0,9.649122807017552,0.0,-16.334661354581666,27.73722627737226,0.10824770320751681,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-04,Thammampatti (Uzhavar Sandhai ),Salem,30.5,1380.0,10.40000000000001,1.6666666666666607,-12.320328542094455,29.317269076305223,0.10792337187624096,NORMAL,NORMAL,NORMAL,NORMAL
2026-05-05,Thammampatti (Uzhavar Sandhai ),Salem,32.0,1360.0,-1.449275362318836,4.918032786885251,-2.1834061135371208,18.851435705368296,0.1546933291161784,NORMAL,NORMAL,NORMAL,NORMAL
